Request Number,Date Opened,Request ,Description,Incident Address,Zip Code,Trash Hauler,Trash Route,Council District,State Plan X,State Plan Y,LONGITUDE,LATITUDE
123676,12/14/18,Trash - Curbside/Alley Missed Pickup,Trash/miss up and down 836 Kirkwood Ave 37204. Curb also others as well.,"836 Kirkwood Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1737864.19994802,651571.001238338,-86.78090155740631,36.12079943546918
123681,12/14/18,Trash - Curbside/Alley Missed Pickup,cust says the cul de sac was missed,"109 Chetopa Ct, Nashville, TN 37013, United States",37013.0,RED RIVER,4501,28.0,1770792.89000179,635821.527105869,-86.66904870033974,36.078206360578335
123682,12/14/18,Trash - Backdoor,BACKDOOR MISS..CART IS BETWEEN THE DRIVEWAY AND SIDE OF HOUSE.,"359 Willard Dr, Nashville, TN 37211, United States",37211.0,RED RIVER,3405,30.0,1760646.59995051,636174.40102091,-86.70339157701927,36.078980267217766
123683,12/14/18,Trash - Curbside/Alley Missed Pickup,Missed- trash,"2903 Dobbs Ave, Nashville, TN 37211, United States",37211.0,RED RIVER,4304,16.0,1751022.79306689,647388.341890632,-86.73624354105993,36.10959009478475
123685,12/14/18,Trash - Curbside/Alley Missed Pickup,"Trash can was out in time. 3 bags of trash and one item outside of bags. Never had a problem before with similar items.
Ticket closed and never pickup"" got email and nothing just showing closed. Why? He will wait for this Friday so trash/men can remove everything.","1014 Spain Ave, Nashville, TN 37216, United States",37216.0,METRO,9507,5.0,1749561.21899611,680449.788805707,-86.74203994961965,36.20037675797679
123687,12/14/18,Trash - Curbside/Alley Missed Pickup,"Trash/miss Thursday curb, needs to be empty.","14550 Old Hickory Blvd, Nashville, TN 37013, United States",37013.0,RED RIVER,4403,31.0,1766766.59805733,618419.200269798,-86.68226286265002,36.03032586032072
123690,12/14/18,Trash - Curbside/Alley Missed Pickup,cust says the entire block was missed,"185 Mccall St, Nashville, TN 37211, United States",37211.0,RED RIVER,4304,16.0,1751368.2446602,643517.56252591,-86.73497569124689,36.09896438284104
123691,12/14/18,Trash - Curbside/Alley Missed Pickup,missed,822 Horner Ave,37204.0,METRO,9404,17.0,1738646.15147073,652162.007905437,-86.77827,36.12243999999995
123695,12/14/18,Trash - Curbside/Alley Missed Pickup,"Truck didn't come on Thursday as scheduled, came on Friday morning but skipped several homes on the block","2812A Vaulx Ln, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1738168.22228249,652173.687430281,-86.7798884834623,36.1224616317478
123699,12/14/18,Trash - Backdoor,cust says missed pickup for past 2 weeks,342 LYNN DR,37211.0,RED RIVER,4302,26.0,1748100.22865899,637174.605868692,-86.7458736418076,36.08147261401995
123705,12/14/18,Trash - Curbside/Alley Missed Pickup,cust says their carts have been missed for 2 weeks in a row,"200 Manatee Ct, Nashville, TN 37013, United States",37013.0,RED RIVER,4501,28.0,1771582.59851784,632699.201129064,-86.66630444332604,36.0696441747831
123706,12/14/18,Trash - Curbside/Alley Missed Pickup,missed,"14550 Old Hickory Blvd, Nashville, TN 37013, United States",37013.0,RED RIVER,4403,31.0,1766766.59805733,618419.200269798,-86.68226286265002,36.03032586032072
123713,12/14/18,Trash - Curbside/Alley Missed Pickup,cust says the entire area was missed,"509 Forest Pointe Pl, Nashville, TN 37013, United States",37013.0,RED RIVER,4503,29.0,1782666.22431378,632060.210661817,-86.62878822996859,36.06809032649182
123714,12/14/18,Trash - Curbside/Alley Missed Pickup,Missed.,"6823 Highland Park Dr, Nashville, TN 37205, United States",37205.0,RED RIVER,1303,23.0,1705689.00120036,637456.001104013,-86.88940247897563,36.08127225763799
123719,12/14/18,Trash Collection Complaint,2nd entrance is not big enough for the truck to drive into and the truck driver continues to drive over the sidewalk that was just recently repaired from being driven over,"1971 Nashboro Blvd, Nashville, TN 37217, United States",37217.0,RED RIVER,2505,29.0,1781710.9095728,639844.110857603,-86.63219067785002,36.08945571355295
123720,12/14/18,Trash - Curbside/Alley Missed Pickup,Missed.,"2800 Vaulx Ln, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1737994.59812965,652440.600134892,-86.78048354580865,36.12319101997831
123721,12/14/18,Trash - Curbside/Alley Missed Pickup,cust says the entire area was missed,"480 Brentview Hills Dr, Nashville, TN 37220, United States",37220.0,RED RIVER,2401,26.0,1745479.13992386,627660.750658995,-86.75449533261123,36.05528312102632
123723,12/14/18,Trash - Curbside/Alley Missed Pickup,Missed.,"111 Prospect Hill, Nashville, TN 37205, United States",37205.0,RED RIVER,2303S,25.0,1719643.73182042,649097.500156658,-86.84251856034803,36.11358978735507
123729,12/14/18,Trash - Curbside/Alley Missed Pickup,Trash- Missed the entire street,"912 MCCLURKAN AVE, 37206",37206.0,METRO,9503,5.0,1747332.11828787,678829.158199399,-86.74955258537463,36.19587841597373
123733,12/14/18,Trash Collection Complaint,"cust is upset about the trash collection service overall. cust says that trash is left out in the street during pickups, routinely skipped, and all of her trash is not always emptied from the cart","3428 CAINBROOK XING, 37013",37013.0,RED RIVER,4504,32.0,1782682.53323824,622787.862881175,-86.62853156007397,36.04261942592549
123736,12/14/18,Trash - Curbside/Alley Missed Pickup,Missed- Trash- Unit A others on the street missed,"2813 W Kirkwood Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1737704.99197942,651824.782446594,-86.78144745197372,36.121493063923495
123739,12/14/18,Trash - Curbside/Alley Missed Pickup,missed,"2507 David Dr, Nashville, TN 37214, United States",37214.0,RED RIVER,2503,15.0,1769589.54584498,666031.941719236,-86.67382460528904,36.161170299333016
123746,12/14/18,Trash - Backdoor,backdoor miss,"2837 Gaywinds Ct, Nashville, TN 37214, United States",37214.0,RED RIVER,1501,15.0,1766512.99843738,689207.799965891,-86.68479564777775,36.22477338367754
123747,12/14/18,Trash - Curbside/Alley Missed Pickup,missed...caller is elderly and can't keep checking to see if trash has been picked up.,"2816 Old Franklin Rd, Nashville, TN 37013, United States",37013.0,RED RIVER,4504,32.0,1782129.33974449,622819.030300389,-86.63040337629866,36.04269526914237
123751,12/14/18,Trash - Curbside/Alley Missed Pickup,Missed Priest Lake and Rural Hill Rd,"2718 Priest Lake Dr, Nashville, TN 37217, United States",37217.0,RED RIVER,4503,29.0,1782736.19913732,636339.201891281,-86.62864446859969,36.07984592100568
123752,12/14/18,Trash - Curbside/Alley Missed Pickup,We have have missed trash pick ups 4 out of the last 6 weeks. This is incredibly frustrating. I will send an email to Marcus Jackson as well.,"331 Seneca Dr, Nashville, TN 37214, United States",37214.0,RED RIVER,1505,15.0,1771374.66665663,664609.153286457,-86.66774467386843,36.15729561439225
123753,12/14/18,Trash - Curbside/Alley Missed Pickup,missed...,"516 Clearwater Dr, Nashville, TN 37217, United States",37217.0,RED RIVER,4503,29.0,1784479.39995812,636383.201556931,-86.62274639897734,36.079997402542624
123756,12/14/18,Trash - Curbside/Alley Missed Pickup,The first 2 cans were missed out of the row of cans at curb.,"4000 Anderson Rd, Nashville, TN 37217, United States",37217.0,RED RIVER,4506,29.0,1789740.56954885,645424.950802056,-86.60513166120874,36.10492560081457
123757,12/14/18,Trash - Curbside/Alley Missed Pickup,You picked up the bin right next to mine but left mine full and turned it around. Its still on the street waiting.,"3714 Lausanne Dr, Nashville, TN 37211, United States",37211.0,RED RIVER,4403,4.0,1755068.48673475,622377.199335118,-86.72192324817235,36.04096796416351
123759,12/14/18,Trash - Curbside/Alley Missed Pickup,Doesn't seem like any of the trash bins on our street were collected,"833 Horner Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1738425.31836805,651918.194138805,-86.7790111237908,36.1217654342674
123774,12/15/18,Trash - Curbside/Alley Missed Pickup,There was road work in front of our house that prevented traffic usage.,"5621 Cloverland Dr, Brentwood, TN 37027, United States",37027.0,RED RIVER,4401,4.0,1741286.90744859,621650.154085153,-86.76851769999999,36.03868249999993
123778,12/15/18,Trash - Curbside/Alley Missed Pickup,"Trash was not picked up Thursday Dec. 13th. ,the normal pickup day. Also trash was not picked for most of Vaulx ln.","2817 Vaulx Ln, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1738128.19992068,651980.600212525,-86.78001878025108,36.12193035854015
123785,12/15/18,Trash - Curbside/Alley Missed Pickup,There was no trash pickup for any house on Dewees Avenue.  All addresses have their carts out on the street and full.  It appears that the trucks forgot to run the street.,"833 Dewees Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1738779.83069482,652525.556136195,-86.77782717305833,36.12344156080065
123795,12/15/18,Trash - Curbside/Alley Missed Pickup,Our trash pick up day is Thursday. It is  now Saturday and the trash is still not picked up. Our neighbors? trash was not picked up either. Thanks.,"825 Dewees Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1739008.0448268,652466.476354882,-86.77705288951573,36.123284252759646
123816,12/16/18,Trash - Curbside/Alley Missed Pickup,Trash pickup was missed on 12/13/18..Unit A,"2803 W Kirkwood Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1737662.66421068,652050.028669719,-86.78159685387743,36.12211087097417
123817,12/16/18,Trash - Curbside/Alley Missed Pickup,Trash was not picked up. Unit C,"920 Kirkwood Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1736837.48567765,651414.293488694,-86.78437347183444,36.120346416029406
123841,12/16/18,Trash - Curbside/Alley Missed Pickup,The trash was not picked up in our neighborhood last week. We?d like it to be picked up ASAP.,"847 Dewees Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1738403.11565811,652406.272561751,-86.77909945240299,36.12310566596278
123858,12/17/18,Trash - Curbside/Alley Missed Pickup,Everyone on the cal de sac miss for trash/last Friday. Corner home and truck came but did not come into the cal de sac. Caller wants carts emptied.,3516 dove creek rd,37013.0,RED RIVER,3503,33.0,1791558.56940549,633597.139799473,-86.59873262381237,36.0724654611753
123861,12/17/18,Trash - Curbside/Alley Missed Pickup,"Curb everyone was missed trash/last Thursday. No Service""","2816 Vaulx Ln, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1738245.00007647,652051.801866107,-86.77962524231287,36.12212850105255
123863,12/17/18,Trash - Curbside/Alley Missed Pickup,"I called last Friday about this missed pick up and was told someone would come out that day, and my trash has still not been picked up. I *really* need a pick up, as my cart is full and I have more trash piling up in my house. Please help!","532 E Maple St, Nashville, TN 37115, United States",37115.0,,,9.0,1761702.59786236,702492.598277914,-86.70142657112844,36.26117125007009
123864,12/17/18,Trash - Curbside/Alley Missed Pickup,everyone missed,"508 Barclay Square Ct, Nashville, TN 37013, United States",37013.0,RED RIVER,4501,28.0,1771462.90146015,633307.912639495,-86.66672347803927,36.07131405894869
123912,12/17/18,Trash - Curbside/Alley Missed Pickup,THIS STREET MISSED OVER FLOWING,"2813 W Kirkwood Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1737704.99197942,651824.782446594,-86.78144745197372,36.121493063923495
123935,12/17/18,Trash - Curbside/Alley Missed Pickup,"Trash/missed 3 weeks, ALLEY {she's in her mid 80's not able to pull cart back}. Needs trash/cart empty asap.","1907 Shelby Ave, Nashville, TN 37206, United States",37206.0,METRO,9508,6.0,1751045.79415132,669415.598323984,-86.7367270166905,36.17009782845548
123938,12/17/18,Trash - Curbside/Alley Missed Pickup,Missed- trash and the whole street was missed,"825A DEWEES AVE, 37204",37204.0,METRO,9404,17.0,1739022.15139346,652431.102095896,-86.77700417618995,36.12318738981747
123940,12/17/18,Trash - Backdoor,Pay Backdoor/Trash not pickup in 2 weeks in row. Wednesday {cart is overflowing} needs to be emptied asap.  {They pay for this backdoor/pickup}. Red/River hauler RT#1304,"5038 HILL PLACE DR, 37205",37205.0,RED RIVER,1304,23.0,1713053.25033069,651021.882007574,-86.86488747812734,36.11871798311125
123960,12/17/18,Trash - Curbside/Alley Missed Pickup,Missed.,"100 Took Dr, Nashville, TN 37013, United States",37013.0,RED RIVER,4504,28.0,1776568.36851037,628096.805629302,-86.64933139894055,36.05709347659732
123961,12/17/18,Trash - Curbside/Alley Missed Pickup,Curb/court miss trash/Thursday.,"609 Roxanne Ct, Nashville, TN 37013, United States",37013.0,RED RIVER,4404,31.0,1762833.79847672,624427.202645547,-86.69570759533632,36.04675381379565
123971,12/17/18,Trash - Curbside/Alley Missed Pickup,cust says the street was missed,"826 Kirkwood Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1738453.79863373,651660.601384958,-86.77890775501062,36.12105846754344
123989,12/17/18,Trash - Curbside/Alley Missed Pickup,Missed.,"304 Jeri Ct, Nashville, TN 37013, United States",37013.0,RED RIVER,4404,31.0,1765782.34200003,626411.174797373,-86.68578090423416,36.05226094754826
123993,12/17/18,Trash - Curbside/Alley Missed Pickup,Missed.,"837 Dewees Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1738646.66017937,652462.293745949,-86.778276362946,36.12326487522096
124000,12/17/18,Trash - Curbside/Alley Missed Pickup,missed...others on street missed...,"824 Kirkwood Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1738527.39854216,651670.200340619,-86.77865882399394,36.121086444041886
124005,12/17/18,Trash - Curbside/Alley Missed Pickup,Missed.,"1148 Pierce Rd, Nashville, TN 37115, United States",37115.0,RED RIVER,3512,9.0,1761616.7989101,708404.998933652,-86.70186139375427,36.27740994581663
124024,12/17/18,Trash - Curbside/Alley Missed Pickup,Missed- trash. whole street was missed,"2802 W Kirkwood Ave, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1737706.59977847,652212.601687551,-86.78145249305865,36.12255841134794
124028,12/17/18,Trash Collection Complaint,We have 3 carts in our parking lot that other businesses use.  They are putting all of their stuff in our carts and we are not sure who is allowed to use these carts.  We do not know who to confront about the situation.,"808 BROADWAY, 37203",37203.0,Metro,,19.0,1737474.59830344,665480.80019767,-86.78259723849901,36.15899994792134
124052,12/17/18,Trash - Curbside/Alley Missed Pickup,missed...cart is full.,"1616 Cahal Ave, Nashville, TN 37206, United States",37206.0,METRO,9502,7.0,1751782.56297252,678736.799663953,-86.73446795699356,36.1957174053474
124072,12/17/18,Trash - Curbside/Alley Missed Pickup,Missed- trash,"308 CLARK HILL XING, 37013",37013.0,RED RIVER,4504,32.0,1783738.50344747,623121.024407783,-86.62496701185796,36.0435532019707
124082,12/17/18,Trash - Curbside/Alley Missed Pickup,Missed- trash- others missed,"2814 Vaulx Ln, Nashville, TN 37204, United States",37204.0,METRO,9404,17.0,1738212.19820305,652103.000253811,-86.77973768328755,36.12226842158669
124089,12/17/18,Trash - Curbside/Alley Missed Pickup,Curb Trash/Missed last Friday. Wants cart emptied.,"200 Sailboat Dr, Nashville, TN 37217, United States",37217.0,RED RIVER,2505,29.0,1782552.5466383,638329.692072368,-86.6293092644236,36.08531053016798
124145,12/18/18,Trash - Curbside/Alley Missed Pickup,Our trash and/or recycling has not been picked up on the scheduled date for several months.,"109 Cedar Ash Ct, Nashville, TN 37013, United States",37013.0,RED RIVER,4504,32.0,1783224.69119792,623431.428237206,-86.62671168911062,36.04439685938984
